,Thrust,Torque
132,0.1446974576821814,3.297091011454387e-08
133,0.14469746311788106,3.813812809748797e-08
134,0.14469746753457183,-3.0425118595366926e-08
135,0.14469747146555698,-4.9999498408023e-07
136,0.14469747369871266,8.639722024547291e-07
137,0.14469747408121056,-8.43784529964264e-07
138,0.14469747341361983,6.731053742106107e-07
139,0.14469747035633362,-5.105909563202713e-07
140,0.14469746779702639,3.0025041687045895e-07
141,0.14469746273391246,7.728439681199355e-08
142,0.14469745699558434,-3.264452151364413e-07
143,0.14469744919855893,-6.21389297467888e-08
144,0.14469744368491289,5.435044869314931e-07
145,0.14469743716709813,-4.1605914683897465e-07
146,0.1446974249785381,-1.4050495739789823e-07
147,0.14469741823713714,3.5998943618272444e-07
148,0.1446974155743608,-2.780893944882736e-07
149,0.14469741656038626,5.7165724387424e-07
150,0.1446974276215971,-1.764695714091569e-07
151,0.14469743414285696,-1.1244028109195962e-06
152,0.14469745090218944,2.00627204047836e-06
153,0.14469748106119373,-2.119885167834861e-06
154,0.14469752005756004,1.3504114784189278e-06
155,0.1446975767182158,-1.9849850825044517e-07
156,0.14469764387408912,-1.3114321359097554e-06
157,0.144697732470532,2.1686666909787594e-06
158,0.14469737086532886,-1.8625631884365485e-06
159,0.1446977270995513,1.6611643050426886e-06
160,0.14469792279240462,-1.4289791327897264e-06
161,0.14469858661967208,5.719273690328158e-07
162,0.1446986996300212,-1.7395290318917866e-07
163,0.14469883384692103,3.0591781556337733e-07
164,0.144698980166627,-3.8991387123343094e-07
165,0.14469914265096107,7.072765500169888e-07
166,0.1446992686285633,-7.930478156794144e-07
167,0.14469750396881922,8.088493854837734e-07
168,0.14470216245039183,-8.498589796142747e-07
169,0.14470111685864676,6.624890439755932e-07
170,0.14470161817548605,-3.3240313754993597e-07
171,0.14470089111748835,-7.576627463909846e-09
172,0.14469980406751215,1.6045171293295613e-07
173,0.144698227373918,-3.8744271572187974e-07
174,0.14469604531340657,4.6083510141692524e-07
175,0.14469418129464173,-2.1157381688152287e-07
176,0.14469272090218274,-2.4985306186943826e-07
177,0.1446916322487438,3.081676468763148e-07
178,0.14468846313743625,-3.794300961879266e-08
179,0.1446861673716036,1.1320893078693085e-07
180,0.14468356703033078,-5.153091277423597e-07
181,0.1446814637038044,4.842214733944772e-07
182,0.1446759016924017,-1.4696286103926537e-07
183,0.14467212166014495,2.274576930880999e-07
184,0.1446679513194674,-1.0705383260030435e-07
185,0.1446639949271558,-3.954141291543062e-07
186,0.14465871718357426,8.650648722463883e-07
187,0.14465573525327796,-1.1294650395024547e-06
188,0.14465342685555171,1.0873595831013144e-06
189,0.14465205486803862,-4.687918157274769e-07
190,0.14465376600586535,-7.093309831858864e-07
191,0.14465664862915167,1.7807805478201483e-06
192,0.14466635601287486,-2.262914233054852e-06
193,0.14467804395087017,2.2940182093576455e-06
194,0.14469459944563814,-9.933694200700502e-07
195,0.1447203320876581,-7.461686184214023e-07
196,0.14475221586586723,4.410836593840801e-06
197,0.1447934799610988,-1.0009692725021766e-05
198,0.14483978776524026,1.1260710937710358e-05
199,0.14490607569376346,-7.639221382788799e-06
200,0.14497893986660304,2.9148819546893012e-06
201,0.1450780019324621,-4.812381881238534e-06
202,0.1453403660981074,4.7540622677216055e-06
203,0.14585453576434393,-9.992070789032896e-06
204,0.14671082249009768,-2.4721999096521145e-05
205,0.14790596462227668,-2.490401138956698e-05
206,0.14951227942751574,-4.057205115603864e-05
207,0.151496291505296,-6.116061280146108e-05
208,0.153811231583618,-8.131118129906458e-05
209,0.156446541544445,-9.698369153594093e-05
210,0.15941067074029863,-0.00010227799414791073
211,0.16254774399754707,-0.00016386529553539096
212,0.16583246247217628,-0.00014210654081975391
213,0.1692233223739247,-0.00018018660208263352
214,0.17264892822816102,-0.00018520241513661468
215,0.17615273573394288,-0.00019005085060721876
216,0.17946703668366534,-0.00021991607182988293
217,0.18273100322447014,-0.00020008270510783136
218,0.18578100092785896,-0.00021980458345775546
219,0.18862295776931462,-0.00019991318829499957
220,0.19129385983202382,-0.0002105236851896706
221,0.19367504773406605,-0.00014995979077588604
222,0.19582171963142808,-0.00017955555563895057
223,0.19756218102090214,-0.00011932636661735646
224,0.19921672187138645,-0.00012970595753012675
225,0.20056570587362826,-4.838103651912114e-05
226,0.20207512930951416,-3.323125361543534e-05
227,0.2022150452442988,-3.472277669747081e-05
228,0.20237832181527973,2.1541377974732353e-05
229,0.20250475591909128,0.00014909310178431572
230,0.20255997849245752,6.698210042582791e-05
231,0.20241351169761646,0.00021685717691946732
232,0.20225194003852365,0.0001689769777016964
233,0.20202332228616193,0.0002649048069192449
234,0.2017736229529831,0.000285619963586528
235,0.2009256379247382,0.0003183072748291015
236,0.2001355322885778,0.00034467028939972445
237,0.1991523831411104,0.0003745332053335295
238,0.19803995728587673,0.0003983035013399288
239,0.196878660279067,0.0004130929406419031
240,0.19567913075150825,0.0004200205904505431
241,0.19448707899778966,0.0004226785870196986
242,0.1933121643696477,0.0004223715046222326
243,0.1922155981303225,0.00041550735408592114
244,0.19119615444777469,0.00039770494578731703
245,0.19030195496839095,0.0003801423543573168
246,0.1895477229508463,0.00035930950398685305
247,0.18897164788177412,0.00032607210235229234
248,0.18857459588636047,0.00028136327757524634
249,0.18838240274841014,0.00023090820459401883
250,0.1883654276798915,0.00024553001716549704
251,0.18853921626961684,0.0001705827262083625
252,0.18891962717131197,6.684526043703397e-05
253,0.1894298381732741,0.00013285941629463826
254,0.1900984218164159,1.0647285305175747e-05
255,0.19084801796250225,-2.1689469150549764e-06
256,0.1916695620894008,-3.584484542268969e-05
257,0.1925337933144403,-7.958054854171889e-05
258,0.19339110337471832,-9.945347760563942e-05
259,0.19423264865323836,-0.0001429302984665322
260,0.19500634945763273,-0.00014308083668850046
261,0.1956866000033422,-0.0001407053555440813
262,0.19626387784381144,-0.00018542784238270886
263,0.19673344359369405,-0.00017313216022072478
264,0.19715048099831925,-0.00017421156994826482
265,0.19754700854049612,-0.0001813621336340872
266,0.19795670320949468,-0.00015472971289442442
267,0.19832438748483755,-0.0001846301806144127
268,0.19856565058424058,-0.00016600873300347035
269,0.1986614644959688,-0.00014837031683988746
270,0.1986100669133067,-0.0001273042794229353
271,0.198418916555365,-0.00015831734986798207
272,0.19811224342804945,-0.00011415104196857209
273,0.19774737173116633,-0.00012973437825526687
274,0.19734621483954795,-0.00012918685539349057
275,0.19698532407997527,-0.00012509428037419878
276,0.19668622995692578,-0.00014801695829601535
277,0.19648929999977924,-0.00014284786260214822
278,0.19643176572370435,-0.00021905864629798768
279,0.19651841044354051,-0.00022071114699411513
280,0.19673181009831864,-0.00023924245701318123
281,0.1970581876741615,-0.00027698837317256814
282,0.19745173018708342,-0.00030727452940751816
283,0.1978559924437538,-0.00034529791872254145
284,0.19821822989477456,-0.000357241609982948
285,0.1984828692185413,-0.000388957219680922
286,0.19856196274896776,-0.00038341076309857504
287,0.19839918864898928,-0.00034333479684961764
288,0.1979343220603875,-0.00038075412897012686
289,0.19714804178167608,-0.00035581242987170654
290,0.196067497419799,-0.00030033130111004085
291,0.1946516186766946,-0.0002472013760382814
292,0.19294314813531319,-0.00020247722203264263
293,0.19107163818754272,-0.00011462013592993374
294,0.18903508777551586,-6.979205385585798e-05
295,0.18691562177054444,2.055401462030149e-05
296,0.18476821828047826,6.896493491995821e-05
297,0.18284892184971627,0.00018006680692003382
298,0.18116734027118864,0.00021952387304801087
299,0.1798690996964359,0.0002689616066918961
300,0.17908254930302248,0.0003255134904401089
301,0.17873393736994758,0.000336439617922138
302,0.17884620253787933,0.0003561795913540539
303,0.1793909648946875,0.0003623873789935837
304,0.18029088074266708,0.0003752824556296754
305,0.18130093309563577,0.0003929555911145712
306,0.18192346167868206,0.00040331588317646264
307,0.18160311936959828,0.00040248181711887007
308,0.18021143781060137,0.00041863654442521477
309,0.17736837340735312,0.00043999054681929446
310,0.17423322184830195,0.00038720812195880156
311,0.169922749039519,0.0004518848939728114
312,0.16496668959343516,0.00039557393418793873
313,0.16045100722574657,0.0004466572289315989
314,0.15634567384063533,0.0004013896409710436
315,0.15250877412884542,0.00043361032355305616
316,0.14938161383238624,0.00041192739991410956
317,0.14749962159268099,-0.0002129159771228529
318,0.14905320302429678,0.0003104572658193595
319,0.1565063012707103,0.0004657269586538057
320,0.1678726356936126,0.00046606646153566386
321,0.18174520919732653,0.0004667570267722913
322,0.19825483245534958,0.00046688061254827553
323,0.20306032614548938,0.0004638440498864031
324,0.2030661309752411,0.0004633408219833767
325,0.2030655420345297,0.00046360524211813545
326,0.20306678133580905,0.0004611754953415657
327,0.20306672666157427,0.0004620354969034107
328,0.20306605656104007,0.00046231789776667964
329,0.20306690265036936,0.00046374499013875797
330,0.2030665981358638,0.0004617449150414739
331,0.20306629786032723,0.00046016712100131567
332,0.2030667539336019,0.00046527698567849584
333,0.20306646310153567,0.0004669548613262733
334,0.20306555476358995,0.00046700832648003695
335,0.14579544924062612,0.000467032084943248
336,0.02057234172667144,0.00046704283152516635
337,0.020745925269487486,0.00046704700266348304
338,0.020541054712835235,0.00046703252831998713
339,0.02030765343125,-0.0001616980891376583
340,0.020307276705995466,-0.0004668455692697385
341,0.020306919842742303,-0.00046694956293287645
342,0.020307137400899348,-0.00046654080476313996
343,0.020306779437643585,-0.00046680719062887035
344,0.020306833173216778,-0.0004643936803954063
345,0.020306819417429917,-0.00026189174548733125
346,0.020306743693735512,0.00044439077485527447
347,0.020306840144664273,0.0002092771112915602
348,0.02030671464743522,-0.00010789654829504114
349,0.02030673062789869,3.946193280874853e-05
350,0.02030673051492465,-1.5299733578170096e-05
351,0.02030674711113207,2.070495692258285e-05
352,0.02030676186381093,3.239538438928138e-05
353,0.020306761276467994,4.894867219495916e-06
354,0.02030675985168576,2.7965277622935607e-05
355,0.020306759069067495,-4.866131437897049e-06
356,0.02030675441051227,1.7962666265581018e-05
357,0.020306705162991386,3.611981560574986e-05
358,0.020306710474753863,-7.349607860597916e-07
359,0.020306706038331814,3.3733095961042725e-05
360,0.020306709239917446,-1.1044488039354045e-05
361,0.020306712158251868,1.8680631788489137e-05
362,0.02030671426847574,2.871888584373437e-05
363,0.02030671121319294,6.5837091380593915e-06
364,0.02030670372404215,1.0549361584604774e-05
365,0.02030672527003462,1.685834750266875e-05
366,0.020306704449340462,-1.0018761428343497e-05
367,0.02030670649761144,3.799728214618413e-06
368,0.020306705413313468,2.7119465190466862e-05
369,0.020306708693418902,-1.20191193475705e-05
370,0.020306709207392137,1.586545581464092e-05
371,0.020306711386081974,-2.3571340797956555e-05
372,0.020306710939186616,6.849007555124476e-07
373,0.020306711239095943,1.1525401978890503e-05
374,0.02030671120459016,-1.4613719646945434e-05
375,0.02030671297546128,2.662095197800795e-06
376,0.020306714787837056,-2.9842926026866506e-05
377,0.02030671380048875,-8.564666461604049e-06
378,0.020306710919273524,5.104532139273922e-06
379,0.020306709722718756,-2.0775697162132708e-05
380,0.020306711465996732,-1.3438898569955225e-05
381,0.020306703600655653,-7.2481916533300595e-06
382,0.020306709166353683,-3.3934946358854146e-05
383,0.020306710977576983,-1.6503190578529243e-05
384,0.020306715469955817,3.897105492757969e-06
385,0.02030671981995603,-3.0114302215533743e-05
386,0.020306723762458775,6.0123014822026426e-06
387,0.020306724972505543,-6.110292238462561e-05
388,0.020306717122330627,9.109115078227353e-06
389,0.020306825824432575,-3.2066463638571208e-06
390,0.020306720353669202,-3.016362350956539e-05
391,0.020306715435198085,9.85057667813304e-06
392,0.020306923141425678,-4.638891708503651e-05
393,0.020306748376015864,9.43439191100188e-06
394,0.02030675809803716,-3.0498180511700848e-05
395,0.02030677032091045,4.556522050834146e-05
396,0.020306775533841276,-0.000230278002846876
397,0.020306766056207577,-0.00027448059540163334
398,0.02030677770676444,0.000464844083084119
399,0.02030723925600451,0.0004645727010040555
400,0.02030750946487009,0.0004658236848921757
401,0.020307538541002115,0.0004665795241925101
402,0.02043194241696823,-0.00034407378234775025
403,0.11153775371715138,-0.0004669742104874958
404,0.19064287883847558,-0.0004670436681107964
405,0.2030668584305456,-0.0004670535686531246
406,0.20306661172078552,-0.0004670522361313209
407,0.20306651081896598,-0.00046705144329860243
408,0.2030666619679683,-0.00046705203495376083
409,0.20306676558483455,-0.000467051707931241
410,0.20306678410168724,-0.0004670517782537164
411,0.20306676636131238,-0.0004670513160903154
412,0.203066751195933,-0.00046705035474396776
413,0.20306597585752542,-0.0004670381009345129
414,0.20306510632259372,-0.00046703046852642345
415,0.20306635002368525,-0.0004670423223803672
416,0.20306591293109286,-0.0004670301074722998
417,0.20306391727115813,-0.00046700729213980597
418,0.2030651784410914,-0.00046701610916115717
419,0.20306415264558617,-0.0004670091836626571
420,0.20306329261319053,-0.00046698503988216604
421,0.20304638779827464,-0.00046689501596258
422,0.20305656767574193,-0.0004668297575696232
423,0.20305394845232105,-0.00046680325572771413
424,0.2029492669883711,-0.0004496350565949427
425,0.2000404912721142,-0.00033170873497547794
426,0.19295341868427462,-0.00028631159861536743
427,0.18703795638106982,-0.00037061279414250364
428,0.18229142467301565,-0.0003462127973701272
429,0.17845692450281864,-0.0003282662484343999
430,0.17543575166856842,-0.00030315032224947794
431,0.17316350443398948,-0.0002913910625955475
432,0.17159848162375232,-0.00027918116569935824
433,0.17069026630883666,-0.00023738681878766445
434,0.17040624492115866,-0.0002307234540448144
435,0.17074215243753024,-0.00021911479488035033
436,0.17160644498786298,-0.00016432133730191441
437,0.17296008776479685,-0.00019483723892067985
438,0.1747568177708191,-0.0001373823911926898
439,0.17689766294768405,-0.00013091330635769876
440,0.17933181233260984,-0.0001466064289628814
441,0.18198373749902882,-9.351748933718993e-05
442,0.18467034109972014,-0.00011773499192365535
443,0.18738831370787848,-9.531330091773283e-05
444,0.19002792842122143,-8.124477553303414e-05
445,0.19257293052775687,-4.036896705844365e-05
446,0.19477437304306988,-0.00013087763953736924
447,0.19664647764286217,-3.8247816286509376e-05
448,0.19798581861667197,-8.141984085851013e-05
449,0.19915218513115332,-5.947990677256438e-05
450,0.19982567531710044,-7.08466970719252e-05
451,0.20049002320433293,-3.87809928791452e-05
452,0.20069680763922662,-0.00010440683626520382
453,0.2008129811507867,-5.1651878234660875e-05
454,0.20114795357614193,-4.9171230626413116e-05
455,0.20146941286537046,-3.5408240701692326e-05
456,0.20142680948950506,-5.333425915970418e-05
457,0.2020527487003747,2.053683992410231e-05
458,0.20297064631462683,4.155999825789967e-06
459,0.20295724982708657,0.00011450337538388
460,0.20298973132935427,6.62586826636759e-05
461,0.20300182774862213,0.00018438207432850144
462,0.20301009956892643,0.00018557154492120922
463,0.2030124917284754,0.00024710197105412297
464,0.20301521902560274,0.0002920955759547249
465,0.20301846926132874,0.0003295350069024671
466,0.20302166634324326,0.00036065410349917453
467,0.20303492307662666,0.00038893627302670226
468,0.20302915440774244,0.00041156414474383726
469,0.20303517551048408,0.00042253811022377284
470,0.2030396781178016,0.0004260373807031176
471,0.20304391578769676,0.00042539573456027466
472,0.20304764057682723,0.00041884746346170854
473,0.20304992931251287,0.00040041122474104466
474,0.20305219121106802,0.0003597529375287436
475,0.2030545726359328,0.00031928212951166875
476,0.20305526080663142,0.00028632332626549173
477,0.20305597823778032,0.0002441062614298969
478,0.20305696170683674,0.00019757012095801056
479,0.20305761702218234,0.00012284960008332089
480,0.20305828584349017,7.80758065257685e-05
481,0.2030586438442177,1.849941014496429e-05
482,0.2030611639961757,-3.944212013793369e-05
483,0.20305966361019404,-8.946966393826788e-05
484,0.2030622461518329,-0.00015332447853111592
485,0.20305924418179525,-0.00016770403332900768
486,0.20305933879376042,-0.00023852616058918876
487,0.2030597678265073,-0.0002693304802214899
488,0.2030599776463618,-0.0002731699279674273
489,0.2030596961084682,-0.00031472918807557007
490,0.203058244635554,-0.00031487567453849125
491,0.20305392649826162,-0.0003084323931707532
492,0.20304271702743285,-0.00032527702498721706
493,0.20291815010433165,-0.0002917592558664794
494,0.20095518087059147,-0.00021909998390814696
495,0.19833351786841255,-0.00025203783672645905
496,0.1958950505684056,-0.00019996143510928654
497,0.1939727013634912,-0.00016458621683151163
498,0.19260097313704136,-0.0001764312615402492
499,0.1918059097085903,-9.605071147090807e-05
500,0.1916737010331107,-5.518055965030101e-05
501,0.19209154659848474,-6.669758156588493e-05
502,0.19301332496178175,6.071520545419981e-05
503,0.19445085443641683,-2.840457668144429e-05
504,0.1961515712061534,0.00013329249329911008
505,0.19824045166886417,-2.8018735948350535e-05
506,0.20037991411254094,0.00024381497500110868
507,0.20242559208995392,-0.00023476017330209369
508,0.20295408972353127,0.00046018653400445493
509,0.20301923439888447,0.0004606513279664098
510,0.20001578321419836,0.00046538130709314855
511,0.1655669238461404,0.00046702592313378435
512,0.13431093523240684,-0.00041771047596543006
513,0.13285586962857535,-0.00046075513736142055
514,0.1616565240047736,-0.0004658872901327589
515,0.19503913977612616,-0.00046690213841733694
516,0.20301649281335185,0.00046124693317894954
517,0.18774044783584945,0.000459907163085868
518,0.15995822381521926,0.0004625012379624098
519,0.15031323144775327,0.00021794994966325369
520,0.14678763277742402,-0.0004469695503399165
521,0.14214741332228595,-0.0003925717279005187
522,0.140207730276677,0.0002239727668149269
523,0.14064071108450873,-0.00021846219065174368
524,0.14074871375029793,5.8289006161918845e-05
525,0.14158159360287645,-1.0331426625605469e-05
526,0.14238813676366355,3.230550631212082e-06
527,0.1431200463545905,2.1599016589886614e-05
528,0.14377756863005894,1.072367701248133e-05
529,0.14426955843445716,1.7939181365235864e-05
530,0.14463065451721213,1.2618205584367116e-05
531,0.14485748622024844,1.275232139916279e-05
532,0.14497971522193634,9.762934463961827e-06
533,0.1450177396622073,8.1494601891853e-06
534,0.14499659211621652,6.08513808633985e-06
535,0.1449364225975604,4.513640373193236e-06
536,0.14485476882105716,3.079771985799329e-06
537,0.14476493478781494,1.934293815349724e-06
538,0.144676728583049,9.857279056362298e-07
539,0.14459670008303832,2.2579602477150175e-07
540,0.14452879438934663,-3.913122074904701e-07
541,0.14447490974712382,-8.941040721825652e-07
542,0.14443545143934555,-1.3117573146821866e-06
543,0.14440979222278155,-1.665372833370782e-06
544,0.14439664947728786,-1.9717979901334424e-06
545,0.14439437347025186,-2.2426144674870105e-06
546,0.14440116027864483,-2.4860197456183234e-06
547,0.14441520042857717,-2.7072517581357337e-06
548,0.14443477771279734,-2.9094716732957643e-06
549,0.14445832954651322,-3.0945271184587853e-06
550,0.14448447913042553,-3.2637087939023033e-06
551,0.1445120478829587,-3.4172182012140752e-06
552,0.14454005445938953,-3.5526460941757773e-06
553,0.14456770394791874,-3.6745971791817593e-06
554,0.1445943698088097,-3.7797020345948128e-06
555,0.14461958090659227,-3.8695827032737625e-06
556,0.14464299840482156,-3.943673995811221e-06
557,0.1446643973886499,-4.002542814029814e-06
558,0.14468364788976235,-4.046511984755668e-06
559,0.14470069789800305,-4.076121577062995e-06
560,0.1447155578919193,-4.091981667849685e-06
561,0.14472828716257247,-4.094783691196506e-06
562,0.1447389819140788,-4.085271352474809e-06
563,0.14474776506946854,-4.064232408392454e-06
564,0.14475477767649672,-4.032481437285102e-06
565,0.14476017178216957,-3.990842670302712e-06
566,0.1447641046250528,-3.940140632504546e-06
567,0.14476673399284928,-3.881190204692012e-06
568,0.14476821459765815,-3.8147881248307996e-06
569,0.14476869532702338,-3.7417069773078112e-06
570,0.14476831723825587,-3.6626902331963424e-06
571,0.14476721217517144,-3.578448905483254e-06
572,0.14476550189841852,-3.4896590596958004e-06
573,0.1447632976327792,-3.3969604947484344e-06
574,0.14476069994676055,-3.3009559662285066e-06
575,0.14475779889121634,-3.2022112007032622e-06
576,0.14475467433433306,-3.1012552180598584e-06
577,0.14475139644018747,-2.9985811672507484e-06
578,0.14474802624662106,-2.8946473492896903e-06
579,0.14474461630684676,-2.789878341798716e-06
580,0.14474121135435905,-2.6849297595177027e-06
581,0.14473784899597497,-2.57985675009055e-06
582,0.144734560436413,-2.4738221331039683e-06
583,0.14473137105950631,-2.3700225719123964e-06
584,0.14472830115658442,-2.265922653727537e-06
585,0.14472536641390013,-2.1636656122340114e-06
586,0.14472257855388954,-2.062212152601746e-06
587,0.144719945776932,-1.9626190979675727e-06
588,0.14471747329154425,-1.864500933004758e-06
589,0.14471516369481705,-1.7684059232058644e-06
590,0.14471301738864437,-1.6742239206527735e-06
591,0.14471103292778995,-1.5822537732638184e-06
592,0.14470920731670073,-1.4924964699601094e-06
593,0.14470753628596714,-1.4051222789812674e-06
594,0.14470601454608095,-1.3201639709114033e-06
595,0.1447046359970839,-1.2377231422867235e-06
596,0.14470339392264367,-1.1578332730240621e-06
597,0.1447022811527209,-1.0805530595488765e-06
598,0.14470129020992933,-1.0059051435610353e-06
599,0.1447004134328646,-9.339185610181405e-07
600,0.14469964308449576,-8.646015102380846e-07
601,0.14469897144325586,-7.979608120709911e-07
602,0.14469839088122421,-7.339900129988862e-07
603,0.144697893929047,-6.726784812319122e-07
604,0.14469747332882757,-6.140062418744386e-07
605,0.1446971220790959,-5.579486281575944e-07
606,0.14469683347662218,-5.044742374188105e-07
607,0.14469660113217223,-4.535464052370925e-07
608,0.1446964189957996,-4.0512412786280317e-07
609,0.14469628137088242,-3.591616804279365e-07
610,0.1446961829225845,-3.1560976501039294e-07
611,0.1446961186815974,-2.744155145615353e-07
612,0.1446960840436767,-2.3552315704529667e-07
613,0.14469607476557453,-1.9887425672087222e-07
614,0.14469608695790473,-1.6440817878211198e-07
615,0.14469611707544852,-1.3206236509141675e-07
616,0.14469616190522117,-1.0177269958884369e-07
617,0.14469621855288647,-7.347381537528028e-08
618,0.14469628442771412,-4.709934797998457e-08
619,0.14469635722651444,-2.2582254401857846e-08
620,0.1446964349114687,1.4530475973330788e-10
621,0.1446965157096629,2.114990342747219e-08
622,0.1446965980793668,4.050089466786175e-08
623,0.1446966806951097,5.8264605209831894e-08
